"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64403000000163","Nodes","163","21.000000","27.483886","DDS demands","Known Flow","281939.287777","668008.533584","","0.000000","","","","-4.960000","","","","","","","-4.435321","-4.960000","","","","","","","D1 PROFILE","","","","","","",""
"64403000002940","Nodes","-1462739","21.000000","27.129762","Default Known Flow Node","Known Flow","282038.875000","668047.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000134","Nodes","134","21.000000","28.508562","DDS demands","Known Flow","281940.011974","667895.862687","","0.000000","","","","-8.790000","","","","","","","-7.860175","-8.790000","","","","","","","D1 PROFILE","","","","","","",""
"64403000003039","Nodes","-480","21.000000","28.514414","Default Known Flow Node","Known Flow","281940.680587","667882.590167","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002937","Nodes","-1462728","21.000000","28.424693","Default Known Flow Node","Known Flow","281939.772966","667869.429650","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002936","Nodes","-1462726","21.000000","26.994698","Default Known Flow Node","Known Flow","282082.937500","668004.687500","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002935","Nodes","-1462724","21.000000","28.550336","Default Known Flow Node","Known Flow","281945.584316","667896.710191","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003085","Nodes","-578","21.000000","27.898593","Default Known Flow Node","Known Flow","282048.250000","668160.312500","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000391","Nodes","391","21.000000","28.004512","Default Known Flow Node","Known Flow","282166.125000","668009.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000002","Nodes","CALDERCRUIX DG, Tel, Clocked, Site ID 5399","21.000000","35.999999","Default Known Pressure Node","Known Pressure","282071.496205","667657.195829","","999998.967025","","","","","","","","","","","1059.719587","1185.079971","","","","","","","","","","","","","",""
"64403000000508","Nodes","508","21.000000","32.633821","Default Known Flow Node","Known Flow","281804.365416","667503.675927","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000356","Nodes","AIRDRIE ROAD CSEP, P00085689, 54.33 scmh","28.000000","32.634304","CSEP DDS Matched","Known Flow","281808.399857","667510.678234","","0.000000","","","","","-54.330003","","","","","","-48.582860","-54.330003","","","","","","","","DC PROFILE","","","","","",""
"64403000003028","Nodes","-460","21.000000","30.436355","Default Known Flow Node","Known Flow","279331.092206","666839.935647","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002179","Nodes","","21.000000","26.727133","Default Known Flow Node","Known Flow","278983.395070","666974.576699","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002188","Nodes","","21.000000","29.780182","Default Known Flow Node","Known Flow","279274.313791","666920.879222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002174","Nodes","","21.000000","27.153762","Default Known Flow Node","Known Flow","279065.431092","667036.657716","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002186","Nodes","","21.000000","26.962923","Default Known Flow Node","Known Flow","279120.620107","667008.370709","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002189","Nodes","","21.000000","29.728567","Default Known Flow Node","Known Flow","279270.914148","666918.425684","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002194","Nodes","","21.000000","26.734493","Default Known Flow Node","Known Flow","278997.246073","667043.068718","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002195","Nodes","","21.000000","26.825231","Default Known Flow Node","Known Flow","278983.388070","666978.708701","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002184","Nodes","","21.000000","27.101734","Default Known Flow Node","Known Flow","279075.199095","667046.650719","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002204","Nodes","2204","21.000000","29.410016","DDS demands","Known Flow","279267.103147","666915.675683","","0.000000","","-43.570000","","","","","","","","","-38.961073","-43.570000","","","","","C2 PROFILE","","","","","","","","",""
"64403000002248","Nodes","","21.000000","30.141041","Default Known Flow Node","Known Flow","279509.579213","666898.202679","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002257","Nodes","","21.000000","30.614387","Default Known Flow Node","Known Flow","279637.772248","666932.818688","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002295","Nodes","","21.000000","34.847878","Default Known Flow Node","Known Flow","279572.479230","666777.709646","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002251","Nodes","","21.000000","30.141041","Default Known Flow Node","Known Flow","279522.005216","666902.998680","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002307","Nodes","","21.000000","30.096475","Default Known Flow Node","Known Flow","279525.829217","666904.478680","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002333","Nodes","","21.000000","32.633363","Default Known Flow Node","Known Flow","281792.466834","667498.971842","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002334","Nodes","","21.000000","32.633363","Default Known Flow Node","Known Flow","281800.428166","667497.052285","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002335","Nodes","","21.000000","26.951126","Default Known Flow Node","Known Flow","281735.307818","667810.949927","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002336","Nodes","","21.000000","26.951126","Default Known Flow Node","Known Flow","281732.799818","667805.845926","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002337","Nodes","","21.000000","27.060152","Default Known Flow Node","Known Flow","281762.925826","667805.827926","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002339","Nodes","","21.000000","49.978061","DDS demands","Known Flow","281810.781839","667495.450841","","0.000000","","","","-76.660004","","","","","","","-68.550748","-76.660004","","","","","","","D1 PROFILE","","","","","","",""
"64403000002342","Nodes","","21.000000","27.105065","Default Known Flow Node","Known Flow","281811.683839","667781.829919","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002344","Nodes","","21.000000","27.331128","Default Known Flow Node","Known Flow","281790.737833","667915.013955","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002347","Nodes","","21.000000","49.762024","Default Known Flow Node","Known Flow","281719.338814","667529.203850","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002345","Nodes","","21.000000","26.965434","Default Known Flow Node","Known Flow","281740.685820","667816.068928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002338","Nodes","","21.000000","27.060152","Default Known Flow Node","Known Flow","281774.943829","667799.923924","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002350","Nodes","","21.000000","27.370699","Default Known Flow Node","Known Flow","281796.003835","667913.825955","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002351","Nodes","","21.000000","26.357061","Default Known Flow Node","Known Flow","281818.825841","668009.188981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002353","Nodes","","21.000000","27.163029","Default Known Flow Node","Known Flow","281728.192816","667846.954937","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002371","Nodes","","21.000000","27.073200","Default Known Flow Node","Known Flow","281744.749821","667911.970954","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002355","Nodes","","21.000000","27.252883","Default Known Flow Node","Known Flow","281749.593822","667938.109962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002356","Nodes","","21.000000","27.252883","Default Known Flow Node","Known Flow","281751.516823","667937.622961","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002357","Nodes","","21.000000","28.070602","Default Known Flow Node","Known Flow","281807.504838","667955.412966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002358","Nodes","","21.000000","28.081359","Default Known Flow Node","Known Flow","281812.348839","667954.708966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002360","Nodes","","21.000000","28.237090","Default Known Flow Node","Known Flow","281842.075847","667950.666965","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002484","Nodes","","21.000000","28.290431","Default Known Flow Node","Known Flow","281866.139634","667947.494811","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002363","Nodes","","21.000000","25.629534","Default Known Flow Node","Known Flow","281813.825840","668010.884981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002364","Nodes","","21.000000","22.466197","Default Known Flow Node","Known Flow","281728.855817","668018.081983","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002365","Nodes","","21.000000","22.466197","Default Known Flow Node","Known Flow","281729.895817","668022.849985","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
