"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304500225138","Nodes","-225138","21.000000","28.472776","Default Known Flow Node","Known Flow","304613.599044","669438.209370","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225139","Nodes","-225139","21.000000","28.472776","Default Known Flow Node","Known Flow","304627.974048","669426.709367","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000941","Nodes","941","21.000000","28.484897","DDS demands","Known Flow","304652.349054","669439.834370","","0.000000","","","","","","","-1.420000","","","","","","","","-1.269789","-1.420000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225152","Nodes","-225152","21.000000","28.950611","Default Known Flow Node","Known Flow","304672.724060","669420.084365","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000940","Nodes","940","21.000000","29.219559","DDS demands","Known Flow","304674.974060","669395.709358","","0.000000","","","","","","","-5.059999","","","","","","","","-4.524742","-5.059999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500000968","Nodes","968","21.000000","42.123523","Default Known Flow Node","Known Flow","304582.724035","669055.584266","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225783","Nodes","-225783","21.000000","41.078272","Default Known Flow Node","Known Flow","304586.099036","668984.959246","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000967","Nodes","967","21.000000","44.717886","Default Known Flow Node","Known Flow","304537.974023","669140.959289","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225125","Nodes","-225125","21.000000","27.275648","Default Known Flow Node","Known Flow","304535.873764","669458.062965","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225123","Nodes","-225123","21.000000","27.275648","Default Known Flow Node","Known Flow","304528.724021","669462.084376","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225140","Nodes","-225140","21.000000","28.517266","Default Known Flow Node","Known Flow","304634.849050","669402.959360","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225142","Nodes","-225142","21.000000","28.472776","Default Known Flow Node","Known Flow","304636.099050","669426.834367","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225160","Nodes","-225160","21.000000","28.354105","Default Known Flow Node","Known Flow","304678.599061","669462.584376","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225148","Nodes","-225148","21.000000","28.950611","Default Known Flow Node","Known Flow","304664.849058","669419.959365","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225157","Nodes","-225157","21.000000","42.107582","Default Known Flow Node","Known Flow","304674.985651","669190.109183","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225150","Nodes","-225150","21.000000","42.064073","Default Known Flow Node","Known Flow","304668.599059","669193.084303","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225151","Nodes","-225151","21.000000","42.064073","Default Known Flow Node","Known Flow","304670.349059","669184.959301","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225179","Nodes","-225179","21.000000","29.984133","Default Known Flow Node","Known Flow","304735.599077","669472.584379","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225173","Nodes","-225173","21.000000","29.939751","Default Known Flow Node","Known Flow","304724.474074","669476.584380","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225182","Nodes","-225182","21.000000","29.984133","Default Known Flow Node","Known Flow","304735.695098","669465.958957","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225191","Nodes","-225191","21.000000","29.984133","Default Known Flow Node","Known Flow","304744.849079","669465.709377","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225183","Nodes","-225183","21.000000","29.984133","Default Known Flow Node","Known Flow","304735.849077","669442.209371","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225184","Nodes","-225184","21.000000","29.984133","Default Known Flow Node","Known Flow","304735.849077","669455.334374","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225192","Nodes","-225192","21.000000","29.984133","Default Known Flow Node","Known Flow","304745.599080","669442.209371","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225174","Nodes","-225174","21.000000","29.984133","Default Known Flow Node","Known Flow","304726.849075","669455.209374","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225216","Nodes","-225216","21.000000","40.485516","Default Known Flow Node","Known Flow","304798.724094","669242.834317","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225185","Nodes","-225185","21.000000","41.869579","Default Known Flow Node","Known Flow","304739.349078","669205.584306","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225202","Nodes","-225202","21.000000","30.704983","Default Known Flow Node","Known Flow","304781.974090","669467.834378","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225203","Nodes","-225203","21.000000","30.704983","Default Known Flow Node","Known Flow","304782.224090","669482.334382","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225199","Nodes","-225199","21.000000","30.660644","Default Known Flow Node","Known Flow","304772.293526","669467.820016","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225212","Nodes","-225212","21.000000","30.704983","Default Known Flow Node","Known Flow","304794.224093","669489.209384","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225218","Nodes","-225218","21.000000","40.151464","Default Known Flow Node","Known Flow","304801.270487","669260.326645","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225219","Nodes","-225219","21.000000","40.485516","Default Known Flow Node","Known Flow","304810.849097","669240.584316","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001965","Nodes","1965","21.000000","39.895062","DDS demands","Known Flow","304797.474094","669272.459325","","0.000000","","","","","","","-21.080000","","","","","","","","-18.850112","-21.080000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225201","Nodes","-225201","21.000000","40.151464","Default Known Flow Node","Known Flow","304779.974089","669261.834322","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000783","Nodes","783","21.000000","32.559000","DDS demands","Known Flow","304983.099144","669107.084280","","0.000000","","","","","","","-10.729999","","","","","","","","-9.594957","-10.729999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225265","Nodes","-225265","21.000000","26.329667","Default Known Flow Node","Known Flow","304990.099146","669364.209350","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225264","Nodes","-225264","21.000000","26.329667","Default Known Flow Node","Known Flow","304989.474146","669340.459343","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225266","Nodes","-225266","21.000000","26.717087","Default Known Flow Node","Known Flow","304993.849147","669379.084354","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000799","Nodes","799","21.000000","26.329667","DDS demands","Known Flow","304989.974146","669378.084353","","0.000000","","-53.369997","","","","","","","","","","","","","-47.724408","-53.369997","","","","C2 PROFILE","","","","","","","","","","","",""
"64304500211857","Nodes","-211857","21.000000","29.984133","Default Known Flow Node","Known Flow","304728.474075","669431.959368","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500000784","Nodes","784","21.000000","31.813271","DDS demands","Known Flow","305026.349156","669107.459280","","0.000000","","","","","","","-0.680000","","","","","","","","-0.608068","-0.680000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225588","Nodes","-225588","21.000000","27.646369","Default Known Flow Node","Known Flow","305024.099155","669489.084384","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225587","Nodes","-225587","21.000000","27.646369","Default Known Flow Node","Known Flow","305023.724155","669479.959381","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225607","Nodes","-225607","21.000000","30.781166","Default Known Flow Node","Known Flow","305070.599168","669142.084289","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001960","Nodes","1960","21.000000","30.825513","Default Known Flow Node","Known Flow","305061.099166","669120.209283","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225616","Nodes","-225616","21.000000","27.450238","Default Known Flow Node","Known Flow","305089.693228","669439.381893","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225623","Nodes","-225623","21.000000","30.314458","Default Known Flow Node","Known Flow","305108.224178","669118.334283","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225622","Nodes","-225622","21.000000","30.314458","Default Known Flow Node","Known Flow","305107.724178","669087.084274","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
