"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"64401000000384","Nodes","384","21.000000","31.391953","DDS demands","Known Flow","289932.514049","694234.973117","","0.000000","","","","","","","-9.689999","","","","","","","-8.664970","-9.689999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014582","Nodes","","21.000000","31.733656","Default Known Flow Node","Known Flow","289917.394045","694285.932131","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014583","Nodes","","21.000000","32.026255","Default Known Flow Node","Known Flow","289936.339050","694289.500132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000093","Nodes","93","21.000000","31.391922","DDS demands","Known Flow","289934.288049","694228.720115","","0.000000","","","","","","","-6.210000","","","","","","","-5.553093","-6.210000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000090","Nodes","90","21.000000","32.179578","DDS demands","Known Flow","289982.845063","694310.966138","","0.000000","","","","","","","-9.699999","","","","","","","-8.673912","-9.699999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014588","Nodes","","21.000000","32.533555","Default Known Flow Node","Known Flow","290006.867069","694199.297107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014591","Nodes","","21.000000","32.700401","Default Known Flow Node","Known Flow","290126.204102","694154.990095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014592","Nodes","","21.000000","29.595899","Default Known Flow Node","Known Flow","290095.277093","694229.956116","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016340","Nodes","-2066","21.000000","28.692012","Default Known Flow Node","Known Flow","290129.970103","694256.591123","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015845","Nodes","-1463098","21.000000","31.310219","DDS demands","Known Flow","289704.219987","694063.591071","","0.000000","","","","","","","-2.490000","","","","","","","-2.226602","-2.490000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016335","Nodes","-2051","21.000000","30.831336","Default Known Flow Node","Known Flow","289706.844987","694233.390117","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000905","Nodes","905","21.000000","31.520573","DDS demands","Known Flow","289752.069000","694302.306136","","0.000000","","","","","","","-11.799999","","","","","","","-10.551771","-11.799999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014603","Nodes","","21.000000","30.937563","Default Known Flow Node","Known Flow","289750.703999","694167.281099","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014604","Nodes","","21.000000","31.701313","Default Known Flow Node","Known Flow","289816.725017","694287.778132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016292","Nodes","-1957","21.000000","31.085694","Default Known Flow Node","Known Flow","289656.685974","694085.720077","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015848","Nodes","-1463108","21.000000","32.186849","DDS demands","Known Flow","289924.845047","694060.966070","","0.000000","","","","","","","-1.860000","","","","","","","-1.663245","-1.860000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014612","Nodes","","21.000000","31.388263","Default Known Flow Node","Known Flow","289932.844049","694228.314115","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014615","Nodes","","21.000000","33.291819","Default Known Flow Node","Known Flow","289981.892062","694050.839067","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000092","Nodes","92","21.000000","32.210628","DDS demands","Known Flow","289985.643063","694301.113135","","0.000000","","","","","","","-6.630000","","","","","","","-5.928664","-6.630000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014621","Nodes","","21.000000","30.608103","DDS demands","Known Flow","289605.730960","694080.962075","","0.000000","","","","","","","-1.360000","","","","","","","-1.216136","-1.360000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014626","Nodes","","21.000000","31.182117","Default Known Flow Node","Known Flow","289674.949979","694202.744108","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014627","Nodes","","21.000000","31.373474","Default Known Flow Node","Known Flow","289629.448966","694186.419104","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014628","Nodes","","21.000000","30.831336","Default Known Flow Node","Known Flow","289695.988985","694224.701114","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001140","Nodes","1140","21.000000","30.786739","DDS demands","Known Flow","289720.394991","694225.120115","","0.000000","","","","","","","-14.449999","","","","","","","-12.921448","-14.449999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014633","Nodes","","21.000000","30.837930","Default Known Flow Node","Known Flow","289725.193992","694227.774115","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015709","Nodes","-1462736","21.000000","31.433271","DDS demands","Known Flow","289750.594999","694058.966069","","0.000000","","","","","","","-4.539999","","","","","","","-4.059749","-4.539999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014636","Nodes","","21.000000","30.889132","Default Known Flow Node","Known Flow","289755.454001","694241.514119","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014637","Nodes","","21.000000","30.889132","Default Known Flow Node","Known Flow","289764.433003","694239.388118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016016","Nodes","-1463532","21.000000","32.039923","Default Known Flow Node","Known Flow","289904.220041","694032.216062","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015656","Nodes","-1462626","21.000000","32.342572","DDS demands","Known Flow","289942.095052","694067.216072","","0.000000","","","","","","","-1.179999","","","","","","","-1.055177","-1.179999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014644","Nodes","","21.000000","31.413292","Default Known Flow Node","Known Flow","289947.987053","694219.650113","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014645","Nodes","","21.000000","31.456601","Default Known Flow Node","Known Flow","289943.326052","694237.093118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014646","Nodes","","21.000000","31.413292","Default Known Flow Node","Known Flow","289951.640054","694220.694113","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014647","Nodes","","21.000000","32.223556","Default Known Flow Node","Known Flow","289956.311055","694116.448085","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014648","Nodes","","21.000000","32.168319","DDS demands","Known Flow","289949.882054","694114.038084","","0.000000","","","","","","","-9.189999","","","","","","","-8.217862","-9.189999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000002042","Nodes","2042","21.000000","32.014896","DDS demands","Known Flow","289966.095058","694058.841069","","0.000000","","","","","","","-4.760000","","","","","","","-4.256477","-4.760000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000113","Nodes","113","21.000000","32.892601","DDS demands","Known Flow","289983.720063","694055.966068","","0.000000","","","","","","","-18.239999","","","","","","","-16.310533","-18.239999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016283","Nodes","-1941","21.000000","32.918834","Default Known Flow Node","Known Flow","289983.470063","694053.966068","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014652","Nodes","","21.000000","32.310548","Default Known Flow Node","Known Flow","289986.993064","694127.553088","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014653","Nodes","","21.000000","32.787128","Default Known Flow Node","Known Flow","290045.327080","694182.863103","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014654","Nodes","","21.000000","32.142585","DDS demands","Known Flow","290161.679111","694178.607102","","0.000000","","","","","","","-5.119999","","","","","","","-4.578395","-5.119999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000176","Nodes","176","21.000000","32.509387","Default Known Flow Node","Known Flow","290363.387166","694120.766086","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014660","Nodes","","21.000000","31.084802","Default Known Flow Node","Known Flow","289657.311974","694240.157119","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015713","Nodes","-1462749","21.000000","31.490409","DDS demands","Known Flow","289780.720008","694056.216069","","0.000000","","","","","","","-3.099999","","","","","","","-2.772075","-3.099999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014664","Nodes","","21.000000","31.571873","Default Known Flow Node","Known Flow","289851.357027","694263.603125","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014665","Nodes","","21.000000","30.844010","Default Known Flow Node","Known Flow","289726.161993","694231.086116","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014666","Nodes","","21.000000","32.054742","Default Known Flow Node","Known Flow","289966.975058","694360.723151","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014667","Nodes","","21.000000","32.208887","Default Known Flow Node","Known Flow","289984.164063","694300.847135","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014671","Nodes","","21.000000","32.778494","Default Known Flow Node","Known Flow","290047.907080","694168.153099","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
