"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113600002631","Nodes","-2631","21.000000","32.151788","Default Known Flow Node","Known Flow","558401.040000","141467.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002702","Nodes","-2702","21.000000","39.942544","Default Known Flow Node","Known Flow","558192.165000","141823.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000801","Nodes","6801142","21.000000","36.760673","Default Known Flow Node","Known Flow","558246.102500","141669.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001313","Nodes","-1313","21.000000","38.036082","Default Known Flow Node","Known Flow","558066.790000","141722.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801170","Nodes","6801170","21.000000","31.303658","Default Known Flow Node","Known Flow","558488.540000","141433.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001459","Nodes","-1459","21.000000","30.713843","Default Known Flow Node","Known Flow","557969.665000","142374.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012058","Nodes","","21.000000","30.949382","Default Known Flow Node","Known Flow","557978.470987","142379.383953","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801175","Nodes","6801175","21.000000","31.499105","DDS demands","Known Flow","557931.040000","142013.695000","0.000000","","","","-0.419999","","-28.160000","","","","","","","","-25.556747","-28.580000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113611000355","Nodes","","21.000000","31.931997","Default Known Flow Node","Known Flow","557939.143416","141944.220548","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001455","Nodes","-1455","21.000000","30.086764","Default Known Flow Node","Known Flow","557919.165000","142347.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002730","Nodes","2730","21.000000","37.526981","DDS demands","Known Flow","558159.165000","141933.695000","0.000000","-6.000000","","","","","-9.909999","","","","","","","","-14.227006","-15.909999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96113606801139","Nodes","6801139","21.000000","37.934887","DDS demands","Known Flow","558165.915000","141910.570000","0.000000","","","","","","-17.069999","","","","","","","","-15.264299","-17.069999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600011348","Nodes","","21.000000","30.428764","Default Known Flow Node","Known Flow","557826.557946","142088.068873","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012001","Nodes","12001","21.000000","30.445887","DDS demands","Known Flow","557829.141946","142082.769872","0.000000","","","","","","-29.020000","","","","","","","","-25.950204","-29.020000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606801155","Nodes","6801155","21.000000","34.330394","DDS demands","Known Flow","558245.540000","142014.195000","0.000000","","","","","","-30.060000","","","","","","","","-26.880190","-30.060000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600012014","Nodes","","21.000000","31.286096","Default Known Flow Node","Known Flow","558005.812994","142392.033956","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012059","Nodes","","21.000000","31.498500","Default Known Flow Node","Known Flow","558019.083998","142405.933960","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012047","Nodes","","21.000000","31.101076","Default Known Flow Node","Known Flow","557990.702990","142383.567954","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600157460","Nodes","-157460","21.000000","31.133840","Default Known Flow Node","Known Flow","557993.290000","142385.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801152","Nodes","6801152","21.000000","35.908791","DDS demands","Known Flow","558142.415000","142032.570000","0.000000","-6.000000","","","0.000000","","-9.109999","","","","","","","","-13.511632","-15.109999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606801148","Nodes","6801148","21.000000","36.722832","DDS demands","Known Flow","558149.290000","141981.070000","0.000000","0.000000","","","","","-4.819999","","","","","","","","-4.310130","-4.819999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96113600001398","Nodes","1398","21.000000","29.538059","DDS demands","Known Flow","558083.290000","142080.570000","0.000000","","","","-4.889999","","-12.130000","","","","","","","","-15.219588","-17.020000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606801180","Nodes","6801180","21.000000","29.182834","DDS demands","Known Flow","558069.665000","142228.445000","0.000000","","","","","","-48.589998","","","","","","","","-43.450047","-48.589998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001475","Nodes","-1475","21.000000","31.544768","Default Known Flow Node","Known Flow","558044.290000","142465.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013175","Nodes","","21.000000","27.974717","Default Known Flow Node","Known Flow","558289.384072","142636.096023","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600923456","Nodes","-923456","21.000000","27.974726","Default Known Flow Node","Known Flow","558289.477500","142634.741875","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801054","Nodes","6801054","21.000000","30.035930","DDS demands","Known Flow","557955.915000","142714.695000","0.000000","","","-6.550000","0.000000","","-70.919998","","","","","","","","-69.275061","-77.470002","","","","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600002789","Nodes","-2789","21.000000","30.734432","Default Known Flow Node","Known Flow","558236.165000","142518.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002787","Nodes","-2787","21.000000","30.734432","Default Known Flow Node","Known Flow","558232.790000","142515.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462556","Nodes","-1462556","21.000000","25.579916","Default Known Flow Node","Known Flow","558402.165000","142722.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002415","Nodes","-2415","21.000000","30.015649","Default Known Flow Node","Known Flow","557832.540000","142585.820000","0.000000","","","","","","-9.399999","","","","","","","","-8.405647","-9.399999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002834","Nodes","-2834","21.000000","27.934836","Default Known Flow Node","Known Flow","558282.290000","142730.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002792","Nodes","-2792","21.000000","30.690369","Default Known Flow Node","Known Flow","558205.040000","142520.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002794","Nodes","-2794","21.000000","30.734432","Default Known Flow Node","Known Flow","558232.165000","142524.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002817","Nodes","-2817","21.000000","28.001411","Default Known Flow Node","Known Flow","558281.040000","142665.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013174","Nodes","","21.000000","27.975159","Default Known Flow Node","Known Flow","558281.967070","142636.891023","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002819","Nodes","-2819","21.000000","27.946770","DDS demands","Known Flow","558335.790000","142668.820000","0.000000","","","","","","-15.670000","","","","","","","","-14.012395","-15.670000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002822","Nodes","-2822","21.000000","27.960169","DDS demands","Known Flow","558280.540000","142681.070000","0.000000","","","","","","-16.809999","","","","","","","","-15.031803","-16.809999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606801053","Nodes","6801053","21.000000","30.754791","DDS demands","Known Flow","557873.665000","142663.445000","0.000000","-8.079999","","0.000000","-7.880000","","-15.930000","","","","","","","","-28.516608","-31.890001","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600002801","Nodes","-2801","21.000000","30.802275","Default Known Flow Node","Known Flow","558224.790000","142599.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002812","Nodes","-2812","21.000000","27.946694","Default Known Flow Node","Known Flow","558334.415000","142659.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462661","Nodes","-1462661","21.000000","27.939369","DDS demands","Known Flow","558351.540000","142657.070000","0.000000","","","","","","-3.839999","","","","","","","","-3.433796","-3.839999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001494","Nodes","-1494","21.000000","30.447568","Default Known Flow Node","Known Flow","557912.290000","142686.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001501","Nodes","-1501","21.000000","30.059593","Default Known Flow Node","Known Flow","557953.665000","142713.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001498","Nodes","1498","21.000000","30.794956","DDS demands","Known Flow","557847.540000","142694.945000","0.000000","","","-26.780000","","","","","","","","","","","-23.947155","-26.780000","","","","","C3 PROFILE","","","","","","","","","","",""
"96113600002793","Nodes","-2793","21.000000","30.734432","Default Known Flow Node","Known Flow","558239.540000","142521.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013176","Nodes","","21.000000","28.019206","Default Known Flow Node","Known Flow","558283.604070","142601.985013","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001579","Nodes","-1579","21.000000","35.702119","Default Known Flow Node","Known Flow","558939.290000","137430.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904719","Nodes","-4904719","21.000000","35.568295","Default Known Flow Node","Known Flow","558957.915000","137422.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001633","Nodes","1633","21.000000","37.329273","DDS demands","Known Flow","558731.790000","137869.320000","0.000000","","","-1.970000","","","","","","","","","","","-1.761609","-1.970000","","","","","C3 PROFILE","","","","","","","","","","",""
