"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80001200000860","Nodes","860","21.000000","34.972769","DDS demands","Known Flow","484418.593750","233049.593750","","0.000000","","","","","","-8.142000","","","","","","","-7.280722","-8.142000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000859","Nodes","859","21.000000","34.978798","DDS demands","Known Flow","484387.312500","233100.296875","","0.000000","","","","","","-9.056999","","","","","","","-8.098931","-9.056999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000866","Nodes","866","21.000000","31.143174","DDS demands","Known Flow","484262.312500","233299.000000","","0.000000","","","","","","-36.014999","","","","","","","-32.205257","-36.014999","","","","","","","","D1 PROFILE","","","","","",""
"800012-135094","Nodes","-135094","21.000000","32.919210","Default Known Flow Node","Known Flow","484193.125000","233044.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001502","Nodes","1502","21.000000","33.651257","DDS demands","Known Flow","484284.093750","233051.406250","","0.000000","","","","","","-10.002000","","","","","","","-8.943967","-10.002000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000858","Nodes","858","21.000000","36.763751","DDS demands","Known Flow","484476.000000","233129.906250","","0.000000","","","","","","-11.892999","","","","","","","-10.634933","-11.892999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000857","Nodes","857","21.000000","36.872939","DDS demands","Known Flow","484487.000000","233079.593750","","0.000000","","","","","","-17.270000","","","","","","","-15.443143","-17.270000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000863","Nodes","863","21.000000","33.251814","DDS demands","Known Flow","484236.500000","233041.796875","","0.000000","","","","","","-11.639000","","","","","","","-10.407802","-11.639000","","","","","","","","D1 PROFILE","","","","","",""
"800012-159067","Nodes","-159067","21.000000","33.251814","Default Known Flow Node","Known Flow","484238.750000","233031.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-308990","Nodes","-308990","21.000000","33.651257","Default Known Flow Node","Known Flow","484288.000000","233041.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-308992","Nodes","-308992","21.000000","36.872939","Default Known Flow Node","Known Flow","484488.875000","233068.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002397","Nodes","2397","21.000000","47.121605","DDS demands","Known Flow","484651.906250","233031.093750","","0.000000","","","","","","-0.834000","","","","","","","-0.745777","-0.834000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000856","Nodes","856","21.000000","37.343389","DDS demands","Known Flow","484586.093750","233060.406250","","0.000000","","","","","","-7.257999","","","","","","","-6.490233","-7.257999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001474","Nodes","1474","21.000000","38.292714","DDS demands","Known Flow","484772.500000","233479.406250","","0.000000","","","","","","-12.319999","","","","","","","-11.016764","-12.319999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000876","Nodes","876","21.000000","38.324452","DDS demands","Known Flow","484822.812500","233428.000000","","0.000000","","","","","","-20.034999","","","","","","","-17.915655","-20.034999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000872","Nodes","872","21.000000","37.722397","DDS demands","Known Flow","484842.500000","233319.000000","","0.000000","","","","","","-6.637999","","","","","","","-5.935818","-6.637999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000871","Nodes","871","21.000000","37.730834","DDS demands","Known Flow","484752.812500","233345.406250","","0.000000","","","","","","-21.865000","","","","","","","-19.552073","-21.865000","","","","","","","","D1 PROFILE","","","","","",""
"800012-135112","Nodes","-135112","21.000000","36.191046","Default Known Flow Node","Known Flow","484875.500000","233114.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000235","Nodes","235","21.000000","36.191046","DDS demands","Known Flow","484879.093750","233128.093750","","0.000000","","","","","","-7.156000","","","","","","","-6.399023","-7.156000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000874","Nodes","874","21.000000","38.651210","DDS demands","Known Flow","484890.093750","233361.296875","","0.000000","","","","","","-21.752999","","","","","","","-19.451920","-21.752999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000875","Nodes","875","21.000000","38.609108","DDS demands","Known Flow","484902.812500","233464.406250","","0.000000","","","","","","-14.840999","","","","","","","-13.271088","-14.840999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000155","Nodes","155","21.000000","39.192707","DDS demands","Known Flow","484941.000000","233308.593750","","0.000000","","","","","","-10.378000","","","","","","","-9.280193","-10.378000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000238","Nodes","238","21.000000","35.439570","DDS demands","Known Flow","484923.500000","233061.906250","","0.000000","","-44.220002","","-1.029999","","-10.134999","","","","","","","-49.526263","-55.385000","","","","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","",""
"800012-93856","Nodes","-93856","21.000000","38.977307","Default Known Flow Node","Known Flow","484849.125000","233165.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002276","Nodes","2276","21.000000","38.977307","DDS demands","Known Flow","484858.812500","233186.906250","","0.000000","","","","","","-5.357000","","","","","","","-4.790325","-5.357000","","","","","","","","D1 PROFILE","","","","","",""
"800012-93879","Nodes","-93879","21.000000","36.749022","Default Known Flow Node","Known Flow","484979.250000","233209.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002271","Nodes","2271","21.000000","36.792597","DDS demands","Known Flow","484953.812500","233211.906250","","0.000000","","","","","","-29.549998","","","","","","","-26.424137","-29.549998","","","","","","","","D1 PROFILE","","","","","",""
"80001200000869","Nodes","869","21.000000","37.185244","DDS demands","Known Flow","484670.906250","233220.593750","","0.000000","","","","","","-16.061000","","","","","","","-14.362034","-16.061000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000867","Nodes","867","21.000000","36.996539","DDS demands","Known Flow","484613.593750","233161.593750","","0.000000","","","","","","-28.066000","","","","","","","-25.097120","-28.066000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000868","Nodes","868","21.000000","36.975211","DDS demands","Known Flow","484680.312500","233097.796875","","0.000000","","","","","","-18.733999","","","","","","","-16.752278","-18.733999","","","","","","","","D1 PROFILE","","","","","",""
"800012-135109","Nodes","-135109","21.000000","38.063316","Default Known Flow Node","Known Flow","484792.000000","233358.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-135108","Nodes","-135108","21.000000","38.063316","Default Known Flow Node","Known Flow","484789.125000","233356.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000873","Nodes","873","21.000000","38.320902","DDS demands","Known Flow","484831.906250","233370.796875","","0.000000","","","","","","-5.946999","","","","","","","-5.317913","-5.946999","","","","","","","","D1 PROFILE","","","","","",""
"800012-135114","Nodes","-135114","21.000000","36.191046","Default Known Flow Node","Known Flow","484881.250000","233121.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000234","Nodes","234","21.000000","36.303801","DDS demands","Known Flow","484907.000000","233143.093750","","0.000000","","","","","","-2.765000","","","","","","","-2.472512","-2.765000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000233","Nodes","233","21.000000","36.382751","DDS demands","Known Flow","484913.906250","233156.796875","","0.000000","","","","","","-6.079000","","","","","","","-5.435950","-6.079000","","","","","","","","D1 PROFILE","","","","","",""
"800012-135119","Nodes","-135119","21.000000","36.303801","Default Known Flow Node","Known Flow","484917.500000","233125.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000154","Nodes","154","21.000000","39.916748","DDS demands","Known Flow","484996.406250","233362.906250","","0.000000","","","","","","-11.852000","","","","","","","-10.598271","-11.852000","","","","","","","","D1 PROFILE","","","","","",""
"800012-93868","Nodes","-93868","21.000000","35.352249","Default Known Flow Node","Known Flow","484931.000000","233063.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-308999","Nodes","-308999","21.000000","38.355065","Default Known Flow Node","Known Flow","484789.750000","233086.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000156","Nodes","156","21.000000","38.999951","DDS demands","Known Flow","484842.312500","233206.296875","","0.000000","","","","","","-20.493000","","","","","","","-18.325208","-20.493000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000159","Nodes","159","21.000000","39.006658","DDS demands","Known Flow","484853.906250","233197.906250","","0.000000","","","","","","-8.548999","","","","","","","-7.644668","-8.548999","","","","","","","","D1 PROFILE","","","","","",""
"800012-93855","Nodes","-93855","21.000000","39.006658","Default Known Flow Node","Known Flow","484848.875000","233190.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-93859","Nodes","-93859","21.000000","39.007488","Default Known Flow Node","Known Flow","484854.625000","233199.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-93858","Nodes","-93858","21.000000","38.977307","Default Known Flow Node","Known Flow","484854.125000","233166.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001817","Nodes","1817","21.000000","35.829139","DDS demands","Known Flow","484917.312500","233106.296875","","0.000000","","","","","","-5.682000","","","","","","","-5.080946","-5.682000","","","","","","","","D1 PROFILE","","","","","",""
"800012-93863","Nodes","-93863","21.000000","35.829139","Default Known Flow Node","Known Flow","484914.625000","233105.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-93865","Nodes","-93865","21.000000","35.859846","Default Known Flow Node","Known Flow","484920.750000","233106.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-93866","Nodes","-93866","21.000000","35.859846","Default Known Flow Node","Known Flow","484921.625000","233103.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000160","Nodes","160","21.000000","39.038281","DDS demands","Known Flow","484926.406250","233273.796875","","0.000000","","","","","","-6.545999","","","","","","","-5.853550","-6.545999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002273","Nodes","2273","21.000000","38.321206","Default Known Flow Node","Known Flow","484941.500000","233258.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-93871","Nodes","-93871","21.000000","35.352249","Default Known Flow Node","Known Flow","484946.125000","233061.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000232","Nodes","232","21.000000","37.033143","Default Known Flow Node","Known Flow","484970.500000","233228.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002274","Nodes","2274","21.000000","38.201769","DDS demands","Known Flow","484953.500000","233270.296875","","0.000000","","","","","","-10.877000","","","","","","","-9.726408","-10.877000","","","","","","","","D1 PROFILE","","","","","",""
